Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu & Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Ladakh,Only_State
28-Jun-22,28-06-2022,Confirmed,15950,12,172,1,68,211,96,186,4,0,874,168,475,437,120,68,53,968,4459,0,69,3482,2,6,41,0,113,44,194,134,8,1484,459,0,519,56,954,0,
29-Jun-22,29-06-2022,Confirmed,18467,8,172,0,73,178,85,126,3,0,1109,201,529,620,105,73,44,1945,4083,1,93,3957,6,28,64,0,161,80,223,140,6,1827,485,2,546,48,1424,0,
30-Jun-22,30-06-2022,Confirmed,16929,11,194,4,60,186,69,167,2,0,865,184,547,534,96,83,51,1046,3904,0,126,3640,4,14,39,0,155,77,201,112,5,2069,468,4,437,44,1524,0,
01-Jul-22,01-07-2022,Confirmed,16740,5,223,0,78,179,70,129,0,0,813,125,632,433,104,94,54,1073,3599,0,127,3249,4,13,58,2,204,110,194,89,8,2385,462,4,430,40,1739,0,
02-Jul-22,02-07-2022,Confirmed,16169,5,160,3,110,226,43,157,2,0,678,153,580,412,110,74,62,975,3642,3,107,2971,7,29,41,3,231,101,130,133,11,2533,516,1,372,54,1499,0,
03-Jul-22,03-07-2022,Confirmed,15785,5,289,3,74,218,71,95,3,0,648,93,456,329,43,76,35,826,3322,0,108,2962,16,13,15,0,346,97,117,106,6,2672,457,1,383,29,1822,0,
04-Jul-22,04-07-2022,Confirmed,12282,10,119,18,161,162,34,132,8,0,420,75,419,371,133,58,52,749,2603,0,108,1515,9,6,48,4,245,9,126,109,2,2654,443,13,297,32,1132,0,
05-Jul-22,05-07-2022,Confirmed,17718,10,322,5,210,338,52,165,3,0,615,112,572,349,214,84,78,839,4113,0,98,3098,17,5,138,6,334,91,165,111,8,2662,552,7,304,60,1973,0,
06-Jul-22,06-07-2022,Confirmed,18506,9,308,29,196,309,57,220,2,0,600,148,665,415,144,113,92,1127,3661,1,117,3142,22,14,91,6,401,168,187,164,20,2743,563,15,343,50,2352,0,
07-Jul-22,07-07-2022,Confirmed,18411,6,322,43,273,343,55,251,1,0,579,135,717,398,189,118,102,1053,3310,0,140,2678,22,22,62,6,428,123,229,154,29,2765,592,0,321,52,2889,0,
08-Jul-22,08-07-2022,Confirmed,18731,6,347,25,294,422,63,296,0,0,531,150,636,353,191,101,132,1037,3186,0,115,2944,22,15,108,7,470,194,208,137,29,2722,608,0,373,47,2950,0,
09-Jul-22,09-07-2022,Confirmed,17875,12,285,24,211,408,49,258,0,0,544,111,668,341,179,146,125,989,2884,0,113,2760,23,15,61,2,512,123,201,150,59,2671,528,0,382,67,2968,0,
10-Jul-22,10-07-2022,Confirmed,16322,3,312,11,86,421,61,110,2,0,433,108,546,296,71,88,70,942,2532,0,130,2591,27,24,105,3,576,129,151,117,29,2537,459,0,335,46,2962,0,
11-Jul-22,11-07-2022,Confirmed,13357,14,133,29,344,344,34,360,1,0,280,92,511,269,244,39,129,673,2211,0,131,1189,45,11,87,4,572,54,117,122,38,2448,448,208,210,48,1915,0,
12-Jul-22,12-07-2022,Confirmed,18044,8,403,35,434,436,74,385,3,0,400,109,577,318,356,71,162,891,3545,0,116,2435,59,18,120,5,509,165,236,134,69,2280,562,0,363,102,2659,0,
13-Jul-22,13-07-2022,Confirmed,19231,9,407,45,590,565,72,386,2,0,490,130,742,365,358,140,189,1231,3237,0,171,2575,70,21,142,11,743,174,256,187,68,2269,527,0,0,70,2979,0,
14-Jul-22,14-07-2022,Confirmed,20579,9,477,43,707,497,91,410,2,0,520,116,737,511,422,165,190,1209,2979,0,159,2229,77,32,105,12,804,221,244,198,70,2283,512,621,785,99,3029,0,
15-Jul-22,15-07-2022,Confirmed,19728,15,364,0,706,460,80,453,2,0,601,143,822,403,438,149,166,977,2871,0,193,2371,89,33,119,14,1043,213,305,174,87,2312,556,0,374,115,3067,0,
16-Jul-22,16-07-2022,Confirmed,19786,14,536,0,672,388,88,505,1,0,491,91,777,436,428,224,190,1374,2604,0,180,2382,94,35,66,6,1065,211,264,220,114,2340,608,0,411,118,2839,0,
17-Jul-22,17-07-2022,Confirmed,16774,12,493,0,149,417,85,203,0,0,498,92,644,337,125,203,58,944,2148,0,218,2186,70,38,175,5,872,87,248,222,108,2316,441,653,0,62,2659,0,
18-Jul-22,18-07-2022,Confirmed,15317,10,124,0,764,367,53,465,1,0,378,73,596,406,564,152,118,1108,1857,0,190,1111,90,30,57,10,816,111,227,146,75,2223,540,477,599,117,1449,0,
19-Jul-22,19-07-2022,Confirmed,21454,10,465,0,755,324,60,595,2,0,585,82,787,480,616,333,193,1151,2667,0,159,2279,90,74,280,15,945,245,1941,180,176,2142,658,365,387,148,2243,0,
20-Jul-22,20-07-2022,Confirmed,21072,8,489,0,830,469,98,633,2,0,686,135,894,508,583,434,230,1478,2662,0,216,2325,98,102,140,13,1122,212,457,246,198,2116,640,382,0,189,2455,0,
21-Jul-22,21-07-2022,Confirmed,21130,8,515,0,720,472,116,700,1,0,649,89,816,555,598,505,214,1552,2477,0,312,2289,89,61,138,14,1196,232,390,250,214,2093,765,414,0,183,2486,0,
22-Jul-22,22-07-2022,Confirmed,22035,7,440,0,800,345,127,627,0,0,712,105,884,428,751,531,218,1562,2252,0,219,2515,79,96,207,20,1178,189,432,263,276,2033,739,216,1329,201,2237,0,
23-Jul-22,23-07-2022,Confirmed,19548,12,373,0,736,321,135,511,2,0,738,121,937,516,670,557,157,1456,2021,0,262,2336,79,95,147,8,1130,155,456,253,162,2014,652,0,408,260,1844,0,
24-Jul-22,24-07-2022,Confirmed,17051,10,442,0,113,289,145,196,1,0,729,66,842,458,281,631,94,1151,1700,0,237,2015,90,88,120,10,1011,162,417,213,121,1945,531,545,420,142,1817,0,
25-Jul-22,25-07-2022,Confirmed,13606,4,146,0,760,355,81,543,0,0,463,80,633,508,719,383,159,939,1488,0,227,785,73,30,36,16,739,88,323,187,50,1903,581,0,0,182,1094,0,
26-Jul-22,26-07-2022,Confirmed,19625,9,337,678,686,363,87,640,2,0,781,150,889,578,986,697,171,1425,2130,2,174,2135,91,106,197,14,662,99,436,232,134,1846,795,558,0,282,1232,0,
27-Jul-22,27-07-2022,Confirmed,19796,12,355,85,797,264,117,491,2,0,1066,80,979,579,916,692,156,1624,1837,0,248,2138,87,97,169,15,1174,141,584,268,185,1803,852,404,0,284,1273,0,
28-Jul-22,28-07-2022,Confirmed,19701,10,333,82,652,293,156,284,2,0,1128,115,1101,660,930,685,120,1889,1609,1,244,2203,77,114,145,13,1030,122,571,252,206,1712,836,288,0,334,1495,0,
29-Jul-22,29-07-2022,Confirmed,22003,7,325,69,670,277,148,479,0,0,1245,112,1128,689,930,727,155,2130,1595,0,247,1997,98,87,159,14,1020,124,525,268,222,1624,923,231,2176,308,1284,0,
30-Jul-22,30-07-2022,Confirmed,19799,8,341,58,520,266,157,658,0,0,1333,125,1012,687,873,703,199,1886,1639,0,228,2087,53,101,218,10,981,143,437,309,113,1548,851,214,630,288,1113,0,
31-Jul-22,31-07-2022,Confirmed,15719,9,332,17,60,290,188,220,5,0,1263,76,942,625,198,704,47,1692,1321,0,213,1849,37,55,136,3,1029,113,465,243,117,1467,705,48,0,224,1011,0,
01-Aug-22,01-08-2022,Confirmed,12868,11,75,69,508,125,69,518,3,0,822,85,606,600,859,397,140,1287,1057,0,186,830,59,17,62,15,797,38,272,298,31,1359,771,178,0,275,436,0,
02-Aug-22,02-08-2022,Confirmed,19197,3,297,75,504,180,101,595,1,0,1506,163,874,623,834,741,137,1736,1449,0,164,1886,48,89,337,10,741,119,486,300,37,1302,1054,153,1407,346,883,0,
03-Aug-22,03-08-2022,Confirmed,19852,5,259,78,431,167,99,501,4,0,2073,146,1059,978,965,739,122,2136,1364,0,226,1932,32,101,150,13,920,146,484,343,82,1288,992,0,786,309,911,0,
04-Aug-22,04-08-2022,Confirmed,18855,1,272,60,437,172,139,485,8,0,2202,138,871,900,791,779,132,1992,1303,0,223,1862,36,71,255,6,870,178,548,413,111,1211,1061,226,0,310,775,0,
05-Aug-22,05-08-2022,Confirmed,18668,16,231,58,305,212,126,435,4,0,2419,156,947,1055,780,823,125,2042,1113,0,169,2024,46,84,209,5,836,83,461,431,100,1141,984,118,0,331,783,0,
06-Aug-22,06-08-2022,Confirmed,17440,8,113,32,320,225,109,493,3,0,2311,144,965,907,686,796,190,1694,1158,0,250,1931,33,64,181,8,836,84,418,600,80,1094,652,0,0,294,738,0,
07-Aug-22,07-08-2022,Confirmed,15226,2,335,9,30,182,126,213,3,0,2423,94,768,863,193,708,53,1837,907,0,184,1812,20,42,148,0,730,59,422,600,93,1057,396,99,0,158,639,0,
08-Aug-22,08-08-2022,Confirmed,12020,12,38,41,304,139,72,389,1,0,1372,120,661,821,754,452,85,1019,897,0,169,1005,29,16,64,3,652,23,276,552,17,972,528,0,0,143,377,0,
09-Aug-22,09-08-2022,Confirmed,15313,2,226,47,261,133,97,255,0,0,2495,174,678,922,360,626,77,1608,1317,0,112,1782,31,52,243,8,487,105,402,580,28,941,494,0,0,239,525,0,
10-Aug-22,10-08-2022,Confirmed,15395,1,148,21,214,158,83,298,2,0,2146,122,678,1145,526,547,89,1680,1212,0,178,1847,38,45,135,9,653,30,432,613,61,927,605,0,0,221,519,0,
11-Aug-22,11-08-2022,Confirmed,22601,3,219,39,206,120,84,75,2,0,2726,115,552,1075,349,637,55,1691,1120,0,108,1877,26,36,178,4,530,81,410,658,75,892,612,0,7257,180,598,0,
12-Aug-22,12-08-2022,Confirmed,15640,1,190,30,152,141,103,277,1,0,2136,179,459,977,443,586,40,2032,1081,0,141,1975,18,35,226,6,583,95,285,438,56,824,476,0,993,177,472,0,
13-Aug-22,13-08-2022,Confirmed,14147,5,192,13,126,127,80,306,2,0,2031,158,565,864,421,622,72,1329,1007,0,85,2040,12,41,139,1,403,87,274,537,49,775,440,0,616,255,461,0,
14-Aug-22,14-08-2022,Confirmed,14243,0,192,6,17,179,92,118,3,0,2162,87,599,802,146,563,0,1837,758,0,129,2082,6,36,14,4,488,77,256,882,29,759,291,234,804,109,479,0,
15-Aug-22,15-08-2022,Confirmed,9222,3,57,2,25,105,55,48,0,0,1227,52,290,709,59,273,34,1206,604,0,110,1189,11,13,150,1,381,28,184,401,14,703,265,6,671,68,270,0,
16-Aug-22,16-08-2022,Confirmed,9465,3,116,43,202,76,39,285,0,0,917,102,425,636,446,217,57,1121,1151,0,60,836,18,11,78,2,255,20,230,191,22,670,406,24,453,160,175,0,
17-Aug-22,17-08-2022,Confirmed,12765,13,197,33,174,157,67,289,0,0,1652,200,383,725,423,418,66,886,1239,0,80,1800,26,46,222,10,280,16,319,502,66,649,507,28,673,216,393,0,
18-Aug-22,18-08-2022,Confirmed,15593,8,207,29,119,136,81,319,2,0,1964,180,367,953,388,419,68,2329,1093,0,108,2246,12,24,153,0,482,80,364,803,66,643,435,0,895,175,436,0,
19-Aug-22,19-08-2022,Confirmed,13365,11,178,22,91,185,84,188,0,0,1417,156,374,872,114,315,36,1573,1057,0,130,2285,11,18,158,3,385,51,313,748,48,639,450,19,866,156,400,0,
20-Aug-22,20-08-2022,Confirmed,11632,11,159,17,119,118,51,167,0,0,1109,172,258,719,243,344,49,1713,1089,0,106,1855,13,23,130,2,320,51,197,561,35,627,357,0,592,118,298,0,
21-Aug-22,21-08-2022,Confirmed,8365,5,142,2,10,176,60,95,0,0,942,115,230,595,50,276,21,720,0,0,64,1832,10,14,80,0,287,44,219,402,35,603,252,18,682,80,296,0,
22-Aug-22,22-08-2022,Confirmed,8411,0,33,21,116,98,28,222,0,0,625,98,169,567,238,131,39,1268,907,0,75,1183,11,6,55,2,203,6,194,425,22,591,345,12,432,87,195,0,
23-Aug-22,23-08-2022,Confirmed,11140,11,164,14,124,182,39,234,5,0,959,177,294,578,277,269,50,1465,1154,0,87,1910,5,17,214,7,206,61,283,352,60,560,376,7,558,166,272,0,
24-Aug-22,24-08-2022,Confirmed,10731,7,136,14,133,133,41,183,0,0,945,159,307,623,198,259,36,1255,1186,0,51,1913,14,21,97,2,296,37,244,495,39,547,338,11,538,156,313,0,
25-Aug-22,25-08-2022,Confirmed,10153,4,120,15,95,190,64,173,0,0,702,154,282,496,207,229,43,1286,1118,0,63,1887,15,11,129,2,355,43,233,442,44,542,298,0,501,136,252,0,
26-Aug-22,26-08-2022,Confirmed,9837,2,132,21,107,158,55,175,0,0,620,127,290,544,157,187,0,1191,1420,0,58,1846,17,16,125,2,262,67,183,495,48,539,290,0,338,126,232,0,
27-Aug-22,27-08-2022,Confirmed,9158,3,96,12,80,145,36,157,0,0,573,136,314,428,148,185,41,1186,1123,0,77,1723,2,14,101,2,289,53,174,393,48,534,255,0,451,92,283,0,
28-Aug-22,28-08-2022,Confirmed,7456,7,111,3,12,167,42,48,0,0,397,71,251,272,67,152,20,929,1000,0,70,1639,4,6,72,0,257,71,117,338,21,525,175,6,337,45,222,0,
29-Aug-22,29-08-2022,Confirmed,5463,0,25,23,69,107,19,130,1,0,214,72,158,311,134,57,0,659,930,0,48,810,5,10,21,0,221,30,85,218,16,512,192,0,218,64,100,0,
30-Aug-22,30-08-2022,Confirmed,7985,5,98,9,92,160,46,79,0,0,382,150,225,270,102,131,52,845,1795,0,41,1444,15,15,103,2,232,39,115,244,25,494,190,16,297,108,154,0,
31-Aug-22,31-08-2022,Confirmed,3155,0,0,0,0,0,0,0,0,0,0,0,0,247,0,140,0,639,0,0,0,1600,0,0,118,0,0,0,0,350,0,0,0,0,0,61,0,0,
